Transaction ID,Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
2306,458,21,Moisturizers,35,2024-11-21
2306,458,1,Cleansers,20,2024-11-21
2307,111,40,Acne Treatment,35,2024-10-21
2307,111,35,Lip Care,15,2024-10-21
2307,111,39,Acne Treatment,35,2024-10-21
2308,124,5,Cleansers,25,2024-12-13
2308,124,40,Acne Treatment,35,2024-12-13
2309,50,3,Cleansers,20,2024-05-28
2309,50,34,Lip Care,5,2024-05-28
2309,50,45,Sensitive Skin Treatment,25,2024-05-28
2309,50,46,Skin Repair & Healing,20,2024-05-28
2310,447,44,Sensitive Skin Treatment,25,2024-05-05
2310,447,5,Cleansers,25,2024-05-05
2311,272,45,Sensitive Skin Treatment,25,2024-11-18
2311,272,49,Pore Care,35,2024-11-18
2311,272,4,Cleansers,20,2024-11-18
2311,272,32,Eye Care,40,2024-11-18
2312,12,34,Lip Care,5,2024-01-19
2312,12,47,Skin Repair & Healing,25,2024-01-19
2313,290,45,Sensitive Skin Treatment,25,2024-04-14
2313,290,4,Cleansers,20,2024-04-14
2313,290,2,Cleansers,15,2024-04-14
2313,290,19,Moisturizers,25,2024-04-14
2314,411,35,Lip Care,15,2024-09-30
2314,411,19,Moisturizers,25,2024-09-30
2314,411,33,Eye Care,25,2024-09-30
2315,311,20,Moisturizers,30,2024-10-19
2315,311,34,Lip Care,5,2024-10-19
2315,311,44,Sensitive Skin Treatment,25,2024-10-19
2315,311,45,Sensitive Skin Treatment,25,2024-10-19
2315,311,33,Eye Care,25,2024-10-19
2316,314,4,Cleansers,20,2024-07-18
2316,314,1,Cleansers,20,2024-07-18
2317,270,4,Cleansers,20,2024-08-22
2317,270,18,Moisturizers,30,2024-08-22
2318,42,47,Skin Repair & Healing,25,2024-05-09
2318,42,3,Cleansers,20,2024-05-09
2318,42,21,Moisturizers,35,2024-05-09
2318,42,19,Moisturizers,25,2024-05-09
2318,42,4,Cleansers,20,2024-05-09
2319,232,33,Eye Care,25,2024-12-21
2319,232,20,Moisturizers,30,2024-12-21
2320,495,34,Lip Care,5,2024-05-11
2320,495,2,Cleansers,15,2024-05-11
2320,495,1,Cleansers,20,2024-05-11
2320,495,3,Cleansers,20,2024-05-11
2320,495,35,Lip Care,15,2024-05-11
2321,195,34,Lip Care,5,2024-06-30
2321,195,1,Cleansers,20,2024-06-30
2322,143,22,Moisturizers,40,2024-08-19
2322,143,1,Cleansers,20,2024-08-19
2323,447,44,Sensitive Skin Treatment,25,2024-02-08
2323,447,33,Eye Care,25,2024-02-08
2323,447,34,Lip Care,5,2024-02-08
2324,216,32,Eye Care,40,2024-03-26
2324,216,18,Moisturizers,30,2024-03-26
2324,216,4,Cleansers,20,2024-03-26
2325,74,40,Acne Treatment,35,2024-09-26
2325,74,18,Moisturizers,30,2024-09-26
2325,74,5,Cleansers,25,2024-09-26
2325,74,36,Lip Care,20,2024-09-26
2326,302,45,Sensitive Skin Treatment,25,2024-04-30
2326,302,1,Cleansers,20,2024-04-30
2327,462,32,Eye Care,40,2025-02-26
2327,462,19,Moisturizers,25,2025-02-26
2328,359,2,Cleansers,15,2024-07-07
2328,359,1,Cleansers,20,2024-07-07
2328,359,34,Lip Care,5,2024-07-07
2329,79,2,Cleansers,15,2024-07-18
2329,79,18,Moisturizers,30,2024-07-18
2329,79,19,Moisturizers,25,2024-07-18
2330,43,20,Moisturizers,30,2024-02-07
2330,43,22,Moisturizers,40,2024-02-07
2331,251,44,Sensitive Skin Treatment,25,2024-08-01
2331,251,2,Cleansers,15,2024-08-01
2331,251,20,Moisturizers,30,2024-08-01
2332,131,44,Sensitive Skin Treatment,25,2025-02-05
2332,131,35,Lip Care,15,2025-02-05
2333,190,2,Cleansers,15,2024-08-28
2333,190,22,Moisturizers,40,2024-08-28
2333,190,44,Sensitive Skin Treatment,25,2024-08-28
2334,186,22,Moisturizers,40,2024-07-19
2334,186,44,Sensitive Skin Treatment,25,2024-07-19
2334,186,4,Cleansers,20,2024-07-19
2335,438,32,Eye Care,40,2024-11-30
2335,438,3,Cleansers,20,2024-11-30
2336,206,5,Cleansers,25,2024-06-10
2336,206,45,Sensitive Skin Treatment,25,2024-06-10
2336,206,36,Lip Care,20,2024-06-10
2336,206,2,Cleansers,15,2024-06-10
2336,206,19,Moisturizers,25,2024-06-10
2337,47,3,Cleansers,20,2024-10-21
2337,47,40,Acne Treatment,35,2024-10-21
2338,187,19,Moisturizers,25,2024-10-04
2338,187,39,Acne Treatment,35,2024-10-04
2339,466,44,Sensitive Skin Treatment,25,2024-06-13
2339,466,35,Lip Care,15,2024-06-13
2339,466,34,Lip Care,5,2024-06-13
2339,466,33,Eye Care,25,2024-06-13
2339,466,21,Moisturizers,35,2024-06-13
2340,315,31,Eye Care,55,2024-11-16
2340,315,5,Cleansers,25,2024-11-16
2340,315,3,Cleansers,20,2024-11-16
2340,315,49,Pore Care,35,2024-11-16
2340,315,4,Cleansers,20,2024-11-16
2341,275,34,Lip Care,5,2024-07-18
2341,275,20,Moisturizers,30,2024-07-18
2341,275,44,Sensitive Skin Treatment,25,2024-07-18
2342,169,21,Moisturizers,35,2025-01-08
2342,169,36,Lip Care,20,2025-01-08
2342,169,1,Cleansers,20,2025-01-08
2343,174,2,Cleansers,15,2024-03-02
2343,174,3,Cleansers,20,2024-03-02
2343,174,44,Sensitive Skin Treatment,25,2024-03-02
2343,174,45,Sensitive Skin Treatment,25,2024-03-02
2344,10,45,Sensitive Skin Treatment,25,2024-09-02
2344,10,34,Lip Care,5,2024-09-02
2344,10,44,Sensitive Skin Treatment,25,2024-09-02
2345,373,19,Moisturizers,25,2024-10-22
2345,373,18,Moisturizers,30,2024-10-22
2345,373,1,Cleansers,20,2024-10-22
2346,457,4,Cleansers,20,2024-01-19
2346,457,2,Cleansers,15,2024-01-19
2346,457,5,Cleansers,25,2024-01-19
2346,457,18,Moisturizers,30,2024-01-19
2346,457,3,Cleansers,20,2024-01-19
2347,146,22,Moisturizers,40,2024-01-11
2347,146,50,Pore Care,20,2024-01-11
2347,146,5,Cleansers,25,2024-01-11
2347,146,3,Cleansers,20,2024-01-11
2348,128,45,Sensitive Skin Treatment,25,2024-05-20
2348,128,40,Acne Treatment,35,2024-05-20
2348,128,35,Lip Care,15,2024-05-20
2348,128,39,Acne Treatment,35,2024-05-20
2349,478,44,Sensitive Skin Treatment,25,2024-08-04
2349,478,18,Moisturizers,30,2024-08-04
2349,478,21,Moisturizers,35,2024-08-04
2350,454,21,Moisturizers,35,2025-02-21
2350,454,5,Cleansers,25,2025-02-21
2350,454,32,Eye Care,40,2025-02-21
2350,454,35,Lip Care,15,2025-02-21
2351,435,19,Moisturizers,25,2024-07-22
2351,435,18,Moisturizers,30,2024-07-22
2351,435,3,Cleansers,20,2024-07-22
2352,57,39,Acne Treatment,35,2025-02-26
2352,57,4,Cleansers,20,2025-02-26
2352,57,46,Skin Repair & Healing,20,2025-02-26
2353,222,1,Cleansers,20,2024-08-09
2353,222,36,Lip Care,20,2024-08-09
2353,222,35,Lip Care,15,2024-08-09
2353,222,45,Sensitive Skin Treatment,25,2024-08-09
2354,198,45,Sensitive Skin Treatment,25,2024-03-04
2354,198,5,Cleansers,25,2024-03-04
2354,198,34,Lip Care,5,2024-03-04
2354,198,44,Sensitive Skin Treatment,25,2024-03-04
2355,330,20,Moisturizers,30,2024-11-06
2355,330,3,Cleansers,20,2024-11-06
2356,248,4,Cleansers,20,2024-03-25
2356,248,35,Lip Care,15,2024-03-25
2357,444,18,Moisturizers,30,2024-06-18
2357,444,21,Moisturizers,35,2024-06-18
2358,276,44,Sensitive Skin Treatment,25,2024-09-24
2358,276,31,Eye Care,55,2024-09-24
2358,276,20,Moisturizers,30,2024-09-24
2359,425,36,Lip Care,20,2024-04-14
2359,425,21,Moisturizers,35,2024-04-14
2359,425,44,Sensitive Skin Treatment,25,2024-04-14
2360,395,35,Lip Care,15,2024-08-03
2360,395,50,Pore Care,20,2024-08-03
2360,395,45,Sensitive Skin Treatment,25,2024-08-03
2360,395,18,Moisturizers,30,2024-08-03
2360,395,31,Eye Care,55,2024-08-03
2361,170,45,Sensitive Skin Treatment,25,2025-02-28
2361,170,22,Moisturizers,40,2025-02-28
2361,170,44,Sensitive Skin Treatment,25,2025-02-28
2361,170,45,Sensitive Skin Treatment,25,2025-02-28
2362,481,31,Eye Care,55,2024-04-01
2362,481,18,Moisturizers,30,2024-04-01
2362,481,4,Cleansers,20,2024-04-01
2362,481,22,Moisturizers,40,2024-04-01
2362,481,3,Cleansers,20,2024-04-01
2363,286,4,Cleansers,20,2024-05-17
2363,286,33,Eye Care,25,2024-05-17
2364,497,45,Sensitive Skin Treatment,25,2025-02-01
2364,497,3,Cleansers,20,2025-02-01
2364,497,4,Cleansers,20,2025-02-01
2364,497,31,Eye Care,55,2025-02-01
2364,497,44,Sensitive Skin Treatment,25,2025-02-01
2365,457,35,Lip Care,15,2024-03-30
2365,457,32,Eye Care,40,2024-03-30
2366,73,21,Moisturizers,35,2024-10-29
2366,73,5,Cleansers,25,2024-10-29
2366,73,4,Cleansers,20,2024-10-29
2366,73,18,Moisturizers,30,2024-10-29
2366,73,34,Lip Care,5,2024-10-29
2367,6,40,Acne Treatment,35,2024-04-04
2367,6,21,Moisturizers,35,2024-04-04
2367,6,35,Lip Care,15,2024-04-04
2368,484,31,Eye Care,55,2024-12-29
2368,484,34,Lip Care,5,2024-12-29
2368,484,50,Pore Care,20,2024-12-29
2368,484,3,Cleansers,20,2024-12-29
2369,138,2,Cleansers,15,2024-05-30
2369,138,3,Cleansers,20,2024-05-30
2370,341,35,Lip Care,15,2024-12-25
2370,341,33,Eye Care,25,2024-12-25
2370,341,44,Sensitive Skin Treatment,25,2024-12-25
2370,341,5,Cleansers,25,2024-12-25
2370,341,19,Moisturizers,25,2024-12-25
2371,276,44,Sensitive Skin Treatment,25,2024-08-17
2371,276,32,Eye Care,40,2024-08-17
2372,377,50,Pore Care,20,2024-10-17
2372,377,20,Moisturizers,30,2024-10-17
2372,377,4,Cleansers,20,2024-10-17
2372,377,2,Cleansers,15,2024-10-17
2372,377,21,Moisturizers,35,2024-10-17
2373,107,19,Moisturizers,25,2024-12-08
2373,107,3,Cleansers,20,2024-12-08
2374,455,31,Eye Care,55,2024-12-01
2374,455,34,Lip Care,5,2024-12-01
2375,456,32,Eye Care,40,2024-11-28
2375,456,36,Lip Care,20,2024-11-28
2375,456,31,Eye Care,55,2024-11-28
2375,456,22,Moisturizers,40,2024-11-28
2376,150,20,Moisturizers,30,2024-08-11
2376,150,40,Acne Treatment,35,2024-08-11
2376,150,35,Lip Care,15,2024-08-11
2377,355,3,Cleansers,20,2024-04-15
2377,355,34,Lip Care,5,2024-04-15
2377,355,21,Moisturizers,35,2024-04-15
2377,355,22,Moisturizers,40,2024-04-15
2377,355,50,Pore Care,20,2024-04-15
2378,225,20,Moisturizers,30,2024-10-25
2378,225,3,Cleansers,20,2024-10-25
2379,499,33,Eye Care,25,2024-06-13
2379,499,31,Eye Care,55,2024-06-13
2380,237,33,Eye Care,25,2025-02-03
2380,237,3,Cleansers,20,2025-02-03
2380,237,20,Moisturizers,30,2025-02-03
2380,237,35,Lip Care,15,2025-02-03
2380,237,33,Eye Care,25,2025-02-03
2381,93,36,Lip Care,20,2024-12-15
2381,93,1,Cleansers,20,2024-12-15
2381,93,20,Moisturizers,30,2024-12-15
2382,332,35,Lip Care,15,2024-10-30
2382,332,19,Moisturizers,25,2024-10-30
2382,332,33,Eye Care,25,2024-10-30
2383,112,45,Sensitive Skin Treatment,25,2025-01-21
2383,112,40,Acne Treatment,35,2025-01-21
2383,112,35,Lip Care,15,2025-01-21
2384,56,48,Skin Repair & Healing,20,2024-12-21
2384,56,44,Sensitive Skin Treatment,25,2024-12-21
2385,480,21,Moisturizers,35,2025-02-25
2385,480,22,Moisturizers,40,2025-02-25
2386,49,20,Moisturizers,30,2024-03-14
2386,49,4,Cleansers,20,2024-03-14
2386,49,2,Cleansers,15,2024-03-14
2386,49,47,Skin Repair & Healing,25,2024-03-14
2387,80,1,Cleansers,20,2024-08-21
2387,80,4,Cleansers,20,2024-08-21
2387,80,36,Lip Care,20,2024-08-21
2387,80,18,Moisturizers,30,2024-08-21
2388,121,22,Moisturizers,40,2024-11-15
2388,121,20,Moisturizers,30,2024-11-15
2388,121,21,Moisturizers,35,2024-11-15
2388,121,44,Sensitive Skin Treatment,25,2024-11-15
2389,107,34,Lip Care,5,2024-06-26
2389,107,45,Sensitive Skin Treatment,25,2024-06-26
2389,107,39,Acne Treatment,35,2024-06-26
2389,107,21,Moisturizers,35,2024-06-26
2389,107,4,Cleansers,20,2024-06-26
2390,477,3,Cleansers,20,2024-01-21
2390,477,20,Moisturizers,30,2024-01-21
2390,477,32,Eye Care,40,2024-01-21
2390,477,33,Eye Care,25,2024-01-21
2390,477,45,Sensitive Skin Treatment,25,2024-01-21
2391,168,22,Moisturizers,40,2025-01-16
2391,168,5,Cleansers,25,2025-01-16
2392,281,4,Cleansers,20,2024-03-20
2392,281,5,Cleansers,25,2024-03-20
2392,281,31,Eye Care,55,2024-03-20
2392,281,2,Cleansers,15,2024-03-20
2392,281,49,Pore Care,35,2024-03-20
2393,289,2,Cleansers,15,2024-10-16
2393,289,21,Moisturizers,35,2024-10-16
2394,309,20,Moisturizers,30,2024-08-01
2394,309,2,Cleansers,15,2024-08-01
2394,309,44,Sensitive Skin Treatment,25,2024-08-01
2394,309,45,Sensitive Skin Treatment,25,2024-08-01
2395,96,2,Cleansers,15,2024-11-05
2395,96,21,Moisturizers,35,2024-11-05
2395,96,20,Moisturizers,30,2024-11-05
2395,96,5,Cleansers,25,2024-11-05
2395,96,40,Acne Treatment,35,2024-11-05
2396,251,5,Cleansers,25,2024-04-30
2396,251,1,Cleansers,20,2024-04-30
2396,251,21,Moisturizers,35,2024-04-30
2396,251,44,Sensitive Skin Treatment,25,2024-04-30
2396,251,2,Cleansers,15,2024-04-30
2397,231,31,Eye Care,55,2024-05-19
2397,231,20,Moisturizers,30,2024-05-19
2397,231,1,Cleansers,20,2024-05-19
2397,231,36,Lip Care,20,2024-05-19
2397,231,22,Moisturizers,40,2024-05-19
2398,148,1,Cleansers,20,2025-01-04
2398,148,36,Lip Care,20,2025-01-04
2398,148,3,Cleansers,20,2025-01-04
2399,251,34,Lip Care,5,2025-01-18
2399,251,5,Cleansers,25,2025-01-18
2399,251,31,Eye Care,55,2025-01-18
2399,251,32,Eye Care,40,2025-01-18
2400,16,18,Moisturizers,30,2025-02-19
2400,16,19,Moisturizers,25,2025-02-19
2400,16,4,Cleansers,20,2025-02-19
2400,16,2,Cleansers,15,2025-02-19
2401,465,32,Eye Care,40,2024-07-30
2401,465,36,Lip Care,20,2024-07-30
2401,465,21,Moisturizers,35,2024-07-30
2401,465,19,Moisturizers,25,2024-07-30
2401,465,35,Lip Care,15,2024-07-30
2402,161,44,Sensitive Skin Treatment,25,2024-11-17
2402,161,20,Moisturizers,30,2024-11-17
2403,408,36,Lip Care,20,2024-08-19
2403,408,1,Cleansers,20,2024-08-19
2403,408,2,Cleansers,15,2024-08-19
2404,288,20,Moisturizers,30,2024-06-07
2404,288,49,Pore Care,35,2024-06-07
2404,288,1,Cleansers,20,2024-06-07
2405,75,1,Cleansers,20,2024-05-21
2405,75,4,Cleansers,20,2024-05-21
2405,75,36,Lip Care,20,2024-05-21
2405,75,46,Skin Repair & Healing,20,2024-05-21
2406,311,45,Sensitive Skin Treatment,25,2025-02-10
2406,311,5,Cleansers,25,2025-02-10
2406,311,32,Eye Care,40,2025-02-10
2406,311,31,Eye Care,55,2025-02-10
2406,311,20,Moisturizers,30,2025-02-10
2407,49,46,Skin Repair & Healing,20,2024-01-19
2407,49,5,Cleansers,25,2024-01-19
2407,49,19,Moisturizers,25,2024-01-19
2408,370,4,Cleansers,20,2024-05-15
2408,370,21,Moisturizers,35,2024-05-15
2408,370,45,Sensitive Skin Treatment,25,2024-05-15
2409,175,44,Sensitive Skin Treatment,25,2024-09-09
2409,175,5,Cleansers,25,2024-09-09
2409,175,20,Moisturizers,30,2024-09-09
2409,175,40,Acne Treatment,35,2024-09-09
2410,108,34,Lip Care,5,2025-01-03
2410,108,5,Cleansers,25,2025-01-03
2410,108,18,Moisturizers,30,2025-01-03
2410,108,21,Moisturizers,35,2025-01-03
2410,108,22,Moisturizers,40,2025-01-03
2411,66,3,Cleansers,20,2024-02-28
2411,66,47,Skin Repair & Healing,25,2024-02-28
2411,66,18,Moisturizers,30,2024-02-28
2411,66,1,Cleansers,20,2024-02-28
2411,66,34,Lip Care,5,2024-02-28
2412,370,44,Sensitive Skin Treatment,25,2024-11-24
2412,370,19,Moisturizers,25,2024-11-24
2412,370,4,Cleansers,20,2024-11-24
2412,370,20,Moisturizers,30,2024-11-24
2412,370,21,Moisturizers,35,2024-11-24
2413,403,36,Lip Care,20,2024-05-30
2413,403,2,Cleansers,15,2024-05-30
2413,403,35,Lip Care,15,2024-05-30
2414,254,50,Pore Care,20,2024-05-24
2414,254,32,Eye Care,40,2024-05-24
2414,254,49,Pore Care,35,2024-05-24
2414,254,4,Cleansers,20,2024-05-24
2414,254,31,Eye Care,55,2024-05-24
2415,494,19,Moisturizers,25,2024-07-21
2415,494,3,Cleansers,20,2024-07-21
2415,494,35,Lip Care,15,2024-07-21
2415,494,22,Moisturizers,40,2024-07-21
2415,494,20,Moisturizers,30,2024-07-21
2416,287,45,Sensitive Skin Treatment,25,2024-06-03
2416,287,32,Eye Care,40,2024-06-03
2416,287,4,Cleansers,20,2024-06-03
2416,287,1,Cleansers,20,2024-06-03
2416,287,50,Pore Care,20,2024-06-03
2417,73,20,Moisturizers,30,2024-09-04
2417,73,1,Cleansers,20,2024-09-04
2418,422,33,Eye Care,25,2024-04-08
2418,422,2,Cleansers,15,2024-04-08
2418,422,18,Moisturizers,30,2024-04-08
2418,422,20,Moisturizers,30,2024-04-08
2419,46,39,Acne Treatment,35,2025-01-17
2419,46,21,Moisturizers,35,2025-01-17
2419,46,40,Acne Treatment,35,2025-01-17
2420,454,36,Lip Care,20,2024-10-17
2420,454,33,Eye Care,25,2024-10-17
2421,491,35,Lip Care,15,2025-02-12
2421,491,21,Moisturizers,35,2025-02-12
2421,491,20,Moisturizers,30,2025-02-12
2422,170,34,Lip Care,5,2024-07-23
2422,170,21,Moisturizers,35,2024-07-23
2422,170,36,Lip Care,20,2024-07-23
2422,170,39,Acne Treatment,35,2024-07-23
2422,170,35,Lip Care,15,2024-07-23
2423,220,50,Pore Care,20,2024-11-30
2423,220,20,Moisturizers,30,2024-11-30
2423,220,21,Moisturizers,35,2024-11-30
2423,220,3,Cleansers,20,2024-11-30
2423,220,19,Moisturizers,25,2024-11-30
2424,423,19,Moisturizers,25,2024-03-22
2424,423,1,Cleansers,20,2024-03-22
2425,126,1,Cleansers,20,2025-02-15
2425,126,18,Moisturizers,30,2025-02-15
2425,126,36,Lip Care,20,2025-02-15
2425,126,2,Cleansers,15,2025-02-15
2425,126,3,Cleansers,20,2025-02-15
2426,347,22,Moisturizers,40,2024-09-13
2426,347,44,Sensitive Skin Treatment,25,2024-09-13
2426,347,35,Lip Care,15,2024-09-13
2427,326,22,Moisturizers,40,2024-09-13
2427,326,3,Cleansers,20,2024-09-13
2427,326,36,Lip Care,20,2024-09-13
2427,326,20,Moisturizers,30,2024-09-13
2428,211,44,Sensitive Skin Treatment,25,2024-11-17
2428,211,4,Cleansers,20,2024-11-17
2428,211,18,Moisturizers,30,2024-11-17
2429,71,5,Cleansers,25,2024-01-21
2429,71,35,Lip Care,15,2024-01-21
2429,71,48,Skin Repair & Healing,20,2024-01-21
2429,71,1,Cleansers,20,2024-01-21
2429,71,34,Lip Care,5,2024-01-21
2430,164,35,Lip Care,15,2024-02-28
2430,164,20,Moisturizers,30,2024-02-28
2430,164,19,Moisturizers,25,2024-02-28
2431,256,45,Sensitive Skin Treatment,25,2024-04-05
2431,256,20,Moisturizers,30,2024-04-05
2432,142,19,Moisturizers,25,2024-10-29
2432,142,39,Acne Treatment,35,2024-10-29
2432,142,40,Acne Treatment,35,2024-10-29
2432,142,3,Cleansers,20,2024-10-29
2433,100,39,Acne Treatment,35,2024-03-18
2433,100,22,Moisturizers,40,2024-03-18
2433,100,2,Cleansers,15,2024-03-18
2434,332,21,Moisturizers,35,2024-03-09
2434,332,4,Cleansers,20,2024-03-09
2434,332,49,Pore Care,35,2024-03-09
2434,332,2,Cleansers,15,2024-03-09
2434,332,20,Moisturizers,30,2024-03-09
2435,195,36,Lip Care,20,2024-03-25
2435,195,21,Moisturizers,35,2024-03-25
2436,363,33,Eye Care,25,2024-10-15
2436,363,31,Eye Care,55,2024-10-15
2437,434,20,Moisturizers,30,2024-06-19
2437,434,31,Eye Care,55,2024-06-19
2437,434,33,Eye Care,25,2024-06-19
2437,434,18,Moisturizers,30,2024-06-19
2438,366,3,Cleansers,20,2024-12-20
2438,366,49,Pore Care,35,2024-12-20
2438,366,50,Pore Care,20,2024-12-20
2438,366,45,Sensitive Skin Treatment,25,2024-12-20
2439,53,34,Lip Care,5,2024-10-01
2439,53,47,Skin Repair & Healing,25,2024-10-01
2440,450,44,Sensitive Skin Treatment,25,2024-11-22
2440,450,20,Moisturizers,30,2024-11-22
2440,450,35,Lip Care,15,2024-11-22
2440,450,34,Lip Care,5,2024-11-22
2441,207,2,Cleansers,15,2024-06-08
2441,207,34,Lip Care,5,2024-06-08
2441,207,3,Cleansers,20,2024-06-08
2442,218,3,Cleansers,20,2025-01-20
2442,218,22,Moisturizers,40,2025-01-20
2442,218,35,Lip Care,15,2025-01-20
2442,218,36,Lip Care,20,2025-01-20
2443,348,33,Eye Care,25,2024-04-07
2443,348,34,Lip Care,5,2024-04-07
2443,348,45,Sensitive Skin Treatment,25,2024-04-07
2443,348,49,Pore Care,35,2024-04-07
2443,348,18,Moisturizers,30,2024-04-07
2444,119,40,Acne Treatment,35,2024-07-30
2444,119,5,Cleansers,25,2024-07-30
2444,119,45,Sensitive Skin Treatment,25,2024-07-30
2445,193,36,Lip Care,20,2024-05-20
2445,193,39,Acne Treatment,35,2024-05-20
2445,193,18,Moisturizers,30,2024-05-20
2445,193,3,Cleansers,20,2024-05-20
2445,193,2,Cleansers,15,2024-05-20
2446,386,44,Sensitive Skin Treatment,25,2024-08-07
2446,386,2,Cleansers,15,2024-08-07
2447,402,19,Moisturizers,25,2024-08-19
2447,402,34,Lip Care,5,2024-08-19
2447,402,45,Sensitive Skin Treatment,25,2024-08-19
2447,402,5,Cleansers,25,2024-08-19
2448,174,39,Acne Treatment,35,2025-01-04
2448,174,4,Cleansers,20,2025-01-04
2448,174,1,Cleansers,20,2025-01-04
2449,25,20,Moisturizers,30,2024-07-23
2449,25,22,Moisturizers,40,2024-07-23
2450,88,19,Moisturizers,25,2024-04-07
2450,88,44,Sensitive Skin Treatment,25,2024-04-07
2451,392,4,Cleansers,20,2025-02-22
2451,392,34,Lip Care,5,2025-02-22
2452,457,3,Cleansers,20,2024-12-06
2452,457,4,Cleansers,20,2024-12-06
2453,478,32,Eye Care,40,2024-05-12
2453,478,1,Cleansers,20,2024-05-12
2454,196,35,Lip Care,15,2024-02-22
2454,196,44,Sensitive Skin Treatment,25,2024-02-22
2454,196,39,Acne Treatment,35,2024-02-22
2454,196,19,Moisturizers,25,2024-02-22
2455,137,40,Acne Treatment,35,2024-02-16
2455,137,4,Cleansers,20,2024-02-16
2455,137,18,Moisturizers,30,2024-02-16
2455,137,1,Cleansers,20,2024-02-16
2455,137,22,Moisturizers,40,2024-02-16
2456,101,21,Moisturizers,35,2024-11-02
2456,101,18,Moisturizers,30,2024-11-02
2456,101,34,Lip Care,5,2024-11-02
2456,101,19,Moisturizers,25,2024-11-02
2456,101,20,Moisturizers,30,2024-11-02
2457,477,21,Moisturizers,35,2024-06-17
2457,477,34,Lip Care,5,2024-06-17
2458,497,34,Lip Care,5,2024-10-11
2458,497,18,Moisturizers,30,2024-10-11
2458,497,2,Cleansers,15,2024-10-11
2458,497,19,Moisturizers,25,2024-10-11
2458,497,32,Eye Care,40,2024-10-11
2459,356,4,Cleansers,20,2024-05-30
2459,356,5,Cleansers,25,2024-05-30
2459,356,32,Eye Care,40,2024-05-30
2459,356,19,Moisturizers,25,2024-05-30
2460,256,1,Cleansers,20,2024-09-01
2460,256,35,Lip Care,15,2024-09-01
2460,256,22,Moisturizers,40,2024-09-01
2460,256,21,Moisturizers,35,2024-09-01
2460,256,18,Moisturizers,30,2024-09-01
2461,257,34,Lip Care,5,2024-03-02
2461,257,20,Moisturizers,30,2024-03-02
2462,408,32,Eye Care,40,2024-03-14
2462,408,19,Moisturizers,25,2024-03-14
2463,266,45,Sensitive Skin Treatment,25,2024-01-11
2463,266,19,Moisturizers,25,2024-01-11
2463,266,45,Sensitive Skin Treatment,25,2024-01-11
2463,266,20,Moisturizers,30,2024-01-11
2463,266,36,Lip Care,20,2024-01-11
2464,317,21,Moisturizers,35,2024-06-08
2464,317,19,Moisturizers,25,2024-06-08
2464,317,5,Cleansers,25,2024-06-08
2464,317,35,Lip Care,15,2024-06-08
2465,396,2,Cleansers,15,2024-06-09
2465,396,33,Eye Care,25,2024-06-09
2465,396,45,Sensitive Skin Treatment,25,2024-06-09
2465,396,1,Cleansers,20,2024-06-09
2466,57,3,Cleansers,20,2024-05-09
2466,57,47,Skin Repair & Healing,25,2024-05-09
2466,57,21,Moisturizers,35,2024-05-09
2467,89,40,Acne Treatment,35,2024-02-20
2467,89,2,Cleansers,15,2024-02-20
2467,89,39,Acne Treatment,35,2024-02-20
2468,140,34,Lip Care,5,2024-03-26
2468,140,45,Sensitive Skin Treatment,25,2024-03-26
2469,254,36,Lip Care,20,2025-01-07
2469,254,31,Eye Care,55,2025-01-07
2470,27,1,Cleansers,20,2024-05-02
2470,27,18,Moisturizers,30,2024-05-02
2470,27,19,Moisturizers,25,2024-05-02
2470,27,39,Acne Treatment,35,2024-05-02
2471,180,2,Cleansers,15,2024-11-15
2471,180,34,Lip Care,5,2024-11-15
2471,180,4,Cleansers,20,2024-11-15
2472,365,50,Pore Care,20,2024-09-09
2472,365,22,Moisturizers,40,2024-09-09
2472,365,32,Eye Care,40,2024-09-09
2472,365,20,Moisturizers,30,2024-09-09
2473,287,45,Sensitive Skin Treatment,25,2025-01-17
2473,287,1,Cleansers,20,2025-01-17
2474,137,18,Moisturizers,30,2024-09-19
2474,137,20,Moisturizers,30,2024-09-19
2475,468,44,Sensitive Skin Treatment,25,2024-11-19
2475,468,22,Moisturizers,40,2024-11-19
2476,28,19,Moisturizers,25,2024-07-25
2476,28,48,Skin Repair & Healing,20,2024-07-25
2476,28,1,Cleansers,20,2024-07-25
2476,28,40,Acne Treatment,35,2024-07-25
2476,28,34,Lip Care,5,2024-07-25
2477,82,1,Cleansers,20,2024-10-19
2477,82,45,Sensitive Skin Treatment,25,2024-10-19
2477,82,4,Cleansers,20,2024-10-19
2478,111,34,Lip Care,5,2024-02-01
2478,111,1,Cleansers,20,2024-02-01
2478,111,46,Skin Repair & Healing,20,2024-02-01
2478,111,48,Skin Repair & Healing,20,2024-02-01
2478,111,19,Moisturizers,25,2024-02-01
2479,478,32,Eye Care,40,2024-01-11
2479,478,44,Sensitive Skin Treatment,25,2024-01-11
2479,478,22,Moisturizers,40,2024-01-11
2479,478,4,Cleansers,20,2024-01-11
2480,388,45,Sensitive Skin Treatment,25,2024-07-09
2480,388,31,Eye Care,55,2024-07-09
2481,204,20,Moisturizers,30,2025-02-15
2481,204,33,Eye Care,25,2025-02-15
2482,471,45,Sensitive Skin Treatment,25,2024-10-20
2482,471,44,Sensitive Skin Treatment,25,2024-10-20
2482,471,5,Cleansers,25,2024-10-20
